X1,X2,X3,X4
-0.24608357,2.7732635,2.1027877,1.0167605
0.12046207,-3.8394818,-3.05745,-1.4080517
-2.1983232,-4.1826067,-0.80972034,-0.49773648
-0.83785516,1.028769,1.2770228,0.21918333
-0.08730514,0.38263085,0.1843217,0.20831583
-1.5646968,4.4106154,4.7967386,2.4798813
0.52281684,-2.1794317,-1.9188386,-0.81844795
0.095678225,1.291387,1.0354133,0.43523356
-0.35473302,-0.37474594,0.33220953,0.22612649
-0.85064435,2.0318973,2.0727344,0.68747586
-0.95968074,0.42777628,1.2931676,0.7928615
-1.2151281,2.7843544,2.836683,1.1615957
0.8707721,4.3109336,2.1169212,1.0458828
0.21651869,-1.30983,-1.0696112,-0.5152625
0.66945416,0.79285187,-0.049225952,0.25079352
-1.163451,-0.351911,0.7489759,0.47551355
0.7748306,2.9682615,1.3365568,0.53244
-0.39468738,-3.8205519,-2.2885258,-0.9845868
-0.68719846,-1.9788498,-0.7240548,-0.16649733
-0.4843867,-1.630868,-0.2460708,-0.06617481
-0.12212303,-0.5715679,-0.32522497,-0.13739905
0.54304,6.769164,4.0063996,1.8623196
0.003755889,5.2927303,3.4431117,1.6628227
1.7033939,7.2727566,3.0043588,1.3635085
-0.6472502,0.68088377,1.210974,0.5563761
-0.88638467,2.5336921,2.0843155,0.9277375
1.6306676,-4.0111175,-4.2177715,-1.9424003
-1.0256028,-7.3752203,-3.8408692,-1.8171922
0.48965517,2.5240626,1.178128,0.6888143
0.23979743,3.081192,1.7444679,0.8936841
-0.4863448,-3.413173,-1.6499735,-0.7655554
0.6956135,4.784696,2.4797826,1.0636175
0.5425837,-0.31255728,-0.8128746,-0.46935156
-1.6527202,4.2969875,4.4471245,2.1009834
1.4394579,4.3063,1.2648139,0.43018496
0.53676784,-0.24487382,-0.7198914,-0.073341265
-1.0227711,-6.468686,-3.316071,-1.6114609
0.051534686,1.8415164,0.81534976,0.39859462
-0.5850234,-4.999157,-2.721587,-1.2797418
-0.11295718,-2.3508992,-1.1281964,-0.34835228
-0.5401491,0.7955285,0.9572454,0.5396273
-1.8118018,-4.0378566,-0.7737369,-0.32763076
0.40939504,4.0270844,2.1873057,1.1271697
0.4510912,-4.7558618,-3.8129113,-1.634938
0.1995104,-5.5326657,-4.081554,-1.8280151
0.22064944,-4.1596584,-2.8137782,-1.3579577
1.469229,3.440166,0.8705204,0.41910544
0.36773738,-5.6256247,-4.5399003,-2.3275087
0.62582594,-4.813629,-3.8022263,-1.9929153
1.3297228,3.901964,1.1962494,0.6564079
-0.22741342,-0.13403234,0.22403093,0.042844776
0.3072692,1.7642795,0.7529904,0.35064036
0.012529653,2.3182938,1.4166707,0.84583807
0.03044236,1.277935,0.9687676,0.31374416
-0.17458011,-2.323,-1.2941759,-0.62187064
-0.080269456,-2.8069038,-1.741356,-1.0022751
1.9329349,1.7776271,-0.7406306,-0.4797017
-1.4598186,-4.412164,-1.3343043,-0.5392979
1.5738962,1.8536793,0.008910617,0.054462276
1.46811,1.7206985,-0.30751202,-0.25956514
-0.85630155,-5.761544,-2.819377,-1.3897415
2.206581,2.7552,-0.2646081,0.029624937
0.8812031,3.6913297,1.6367707,0.84928447
0.46833718,8.814909,5.3580027,2.658124
1.5571605,5.2398977,1.7095698,1.0181439
0.62732065,-4.4920135,-3.5218258,-1.7324008
-0.32752565,-4.833838,-2.9124832,-1.4126928
0.5600581,-3.5405002,-2.8503594,-1.4979324
-1.0253451,2.21494,2.3245196,1.0132495
-0.22581643,0.7774225,0.73121655,0.36038214
-0.6461068,-2.8729048,-1.3947909,-0.71440274
-0.27058968,-5.5834517,-3.746674,-1.7634213
-0.99915206,-2.2226584,-0.8904437,-0.5555051
-0.6942487,-3.3268359,-1.1045859,-0.52678627
0.26150864,-0.3602212,-0.4452518,-0.15728356
-0.83564365,-1.8206866,-0.31122577,-0.14724065
0.26802662,-4.40512,-3.4981642,-1.5209992
-0.77159375,-2.606472,-0.8495047,-0.3061304
-1.4710714,2.382734,3.4427292,1.690003
1.4674394,3.4175634,1.0453384,0.49666432
-1.4733903,-4.8558645,-1.6281766,-0.50379544
-0.24892536,-7.2796326,-4.878501,-2.0671284
1.0326954,-2.303636,-2.6812723,-1.6328499
-1.2761097,-2.525833,-0.40371937,-0.14973302
0.5636221,-4.6021357,-3.622349,-1.8367447
0.4939751,1.9532424,0.8262527,0.3893972
-0.5372056,-2.0595486,-0.9650587,-0.20597085
-0.20473064,-0.89229214,-0.14198306,-0.2318801
0.038423523,2.2502456,1.0457449,0.44513163
-0.28568342,2.7328985,1.983523,1.0279824
0.4724868,-0.20842074,-1.0604296,-0.48698246
-0.5529445,3.2001653,2.6610706,1.2947458
2.4851341,3.1341083,-0.3690125,-0.43159717
-0.4394843,-3.105263,-1.5327115,-0.6926468
-1.0144129,-7.017077,-3.703674,-1.7257096
-0.9924159,0.59365636,1.6302513,0.6947984
1.4640574,3.8771174,1.0941257,0.3612529
-0.60663295,1.718075,1.7177818,0.7518722
0.6545714,2.3929982,0.9776201,0.30227745
0.5279535,0.040817462,-0.32671458,-0.10042217
0.4195403,3.9037874,2.2444599,1.2018905
-2.3673303,-4.59517,-0.653669,-0.21930875
0.13520825,2.619082,1.8995236,1.0570712
0.3925192,1.0034146,0.58735085,0.16462228
-0.16115321,1.3526406,1.1335417,0.6387544
-1.072235,-0.06573215,0.96301436,0.5863427
-0.14239709,-1.389672,-0.8750553,-0.32687837
0.4773799,1.7220991,0.6626919,0.1561254
-0.6742642,-0.34162182,0.55652463,0.17917605
-0.86964875,-2.2448728,-0.4279715,-0.09161808
1.5491209,4.8231726,1.7871908,0.79884624
-1.129976,-3.3309247,-1.0970728,-0.5511009
-0.4569424,5.0511584,3.5911903,1.8743515
0.94243634,0.16975766,-0.82642746,-0.45363244
0.3919675,-1.3910362,-1.0359144,-0.63307315
-0.46758792,-1.8973773,-0.76242125,-0.368532
