X1,X2,X3,X4
0.1968413,4.4612412,3.0212708,1.4450582
-1.0876672,2.352432,3.133051,1.5495644
-0.14758629,2.3422906,1.6487436,0.6649544
0.76573604,6.4179945,3.3380976,1.6380069
0.78228784,4.7684803,2.1925578,1.1288308
-0.96558046,1.1474679,1.7168854,0.64406294
1.4329376,-3.4070246,-3.626048,-1.7003671
0.17261721,3.9756484,2.3573298,0.9166077
-1.3114878,-1.812985,-0.34471226,-0.301167
0.11830696,1.0269473,0.28051686,0.124151446
2.0133748,1.6721735,-0.585775,-0.2392823
1.1026579,4.8171144,1.8800541,0.7965968
-1.6142504,1.2013079,2.6999876,1.2472692
-0.7488068,-1.4771564,0.13550356,0.024836004
0.9452742,3.5712943,1.4053307,0.76763266
-0.08326295,-3.3349884,-2.5325894,-1.2905813
-0.56668246,-0.32897234,0.2852267,0.27078277
-2.0560083,1.0424418,2.8881779,1.2683754
-0.55957717,-0.68807274,-0.1498016,-0.01574907
-0.5185429,-2.8286812,-1.3313792,-0.8599927
0.25183707,-0.69328433,-0.98481584,-0.20804262
-0.71321404,-3.9645448,-2.1148458,-1.1132251
-0.4292399,-5.0996857,-2.9673913,-1.5728742
0.6493611,-0.35107753,-0.72497153,-0.25240973
0.7202492,-0.6931727,-1.1416751,-0.7451393
-0.46672207,-5.060996,-3.11527,-1.7455921
0.24120134,2.4594297,1.4511249,0.78487986
0.84636897,-0.63578343,-1.5034317,-0.8581766
-0.21327782,-0.9714769,-0.46767753,-0.29425976
0.97404146,1.6699073,0.24801004,0.5487078
1.1951764,0.788081,-0.913553,-0.4012976
-0.5957641,-2.699353,-0.9328496,-0.3874615
-1.1061665,-4.944971,-2.1164033,-0.9849782
0.51516557,-1.5439658,-1.687631,-0.9874537
0.50457054,0.15143692,-0.576525,-0.20002858
-0.69193196,-1.9276643,-0.6783184,-0.3080607
0.45053795,1.655274,0.4717727,0.6315571
0.5708026,1.1324252,-0.16522041,0.07041391
1.2719605,3.3176978,1.2265413,0.609775
-0.6606056,-1.4309477,-0.34486786,0.03640408
-1.5771577,-2.3446434,0.31297818,0.15959719
-0.82977426,-0.58454204,0.287475,0.17132792
-1.6533166,-5.2068243,-2.0461996,-1.0927855
-0.34644857,4.2233596,3.1217692,1.4474609
-0.5819672,0.8905294,1.6271714,0.85329014
-2.2346385,0.15079476,2.6777375,1.1565135
-0.016442861,-3.709575,-2.37907,-1.3241612
-0.71732277,-5.955412,-3.255217,-1.7547072
0.67645717,8.511451,4.9559813,2.3454103
1.8579612,2.695665,-0.043792,0.059150714
-0.12902704,2.4651518,2.082112,1.0458374
-0.30625898,-3.129239,-1.8001478,-0.91770864
1.1476009,-0.16522342,-1.0950762,-0.6729747
0.47230214,1.20829,0.42113906,0.2374657
-0.22301662,-1.9146141,-1.1302722,-0.44808587
-0.3084036,-0.7911599,-0.29386428,-0.0019430141
2.0534217,5.221214,1.4616076,0.98759276
-0.9195638,-7.249452,-4.06796,-1.9083183
2.5289357,4.848964,0.6598544,0.363757
-1.0799453,-3.2234635,-0.675426,-0.5483413
1.9817163,-1.7443109,-2.6011107,-1.1581203
-0.7451727,-1.9731218,-0.44701323,-0.40746745
0.8780266,1.562435,0.42169613,0.14844461
-0.38120177,-2.4833617,-1.2580988,-0.64544165
0.2089407,-4.7623625,-3.1913865,-1.5215867
0.64549327,3.5018492,1.7912709,0.6105116
0.89730537,-1.7020673,-1.9228231,-1.0342373
1.9280365,4.682461,1.1257864,0.6179438
1.5350614,2.1797588,0.27174115,0.11426333
0.11396641,0.7735824,0.05848496,-0.025852779
-0.8763712,1.2209204,1.4910889,0.9171721
1.0329298,-1.6958519,-1.9944456,-1.3389606
-0.4169519,-2.1010473,-1.2725406,-0.4325915
-0.8002741,1.8189343,2.0372627,1.1230131
0.34390453,2.135765,0.8251428,0.6167001
0.9918072,-1.4649144,-1.8827355,-0.7268863
1.1215881,1.8582871,0.119855836,0.07273474
-0.68596923,-3.7283375,-1.5866263,-0.846247
-1.5375196,1.7372326,2.5273647,1.4374171
-0.63952476,-3.4087572,-1.2123834,-0.9208418
-0.19796495,0.54553485,0.7273063,0.025362672
-0.81693745,-2.4148827,-0.5161572,-0.49216253
0.3479962,0.43331355,-0.05093429,-0.1988479
-1.3306462,-0.61811924,1.1597406,0.4682412
0.38935924,3.3458672,2.2784433,1.1755466
1.0420249,2.1568663,0.5467338,0.43153787
-0.4301137,-8.025219,-4.9363694,-2.4522078
0.17117871,6.5432305,3.96152,1.9147196
-0.48757032,0.41496623,0.7029514,0.45273203
-0.38561475,-0.7484759,0.3062719,0.03958115
-0.7908255,0.98574436,1.5419817,0.7762442
0.19203514,-2.3731585,-1.5007287,-0.5437758
0.3265628,5.9565315,3.3742743,1.7520087
