X1,X2,X3,X4
-0.49352366,3.458075,2.9029136,1.2122115
-1.2432244,-2.746467,-0.50327575,-0.4121381
0.31026733,1.4379152,0.84993225,0.45413005
-1.484789,-3.511102,-0.63896954,-0.2769487
-1.4650595,-2.2477672,-0.032178264,0.26640126
1.4025794,3.317017,0.65318567,0.48134103
-0.7311877,-2.3121483,-0.59688807,-0.5190156
-0.21204045,1.7775079,1.5183027,0.7574779
-1.069707,-0.8229627,0.31198725,0.23808067
-0.13096432,-1.7503511,-0.6400873,-0.23159213
-2.118723,-2.206827,0.5760095,0.48260286
-1.0374595,-0.98933697,0.36844543,0.25967154
1.0403917,0.63449097,-0.39178565,-0.10835192
-1.4351054,-5.5422587,-2.1652002,-1.2361857
-0.8592396,-1.6203176,-0.034370486,0.06872262
-0.06460982,-0.20495263,0.10654155,0.107029356
0.41929412,1.269369,0.4979576,0.06808161
-0.27320454,-3.2440674,-1.7983563,-0.87807935
-1.2085189,-4.0113564,-1.382231,-0.7846053
-0.9048795,-2.5888333,-0.7929417,-0.29179147
-0.87351394,-0.9452635,-0.07496039,0.3430685
-0.8796885,-3.586394,-1.6179396,-0.40710092
0.10347765,-0.363017,-0.25192007,-0.124436796
-0.8576309,-2.4810061,-0.37758082,-0.14451537
0.5364493,0.5324975,-0.019429026,-0.14619815
-0.21764526,1.2096596,1.4664623,0.813169
0.50285035,0.61349666,-0.13334097,-0.15622622
1.2317259,3.4097383,1.0023898,0.5380568
0.16180712,-0.57014936,-0.7098796,-0.27576202
-0.67465836,0.2864347,0.9147188,0.5013504
-0.90029526,-3.1695938,-1.0245066,-0.5652229
-2.331356,-2.490652,0.46385372,0.292197
1.0494983,-0.92581487,-1.857599,-0.76682943
0.82857895,-1.8482276,-1.8592895,-0.8039648
-1.2593436,-1.990541,-0.040695425,0.08811208
-0.45924205,-0.6609308,0.20440322,0.2683323
-1.8607181,-4.034761,-0.5799022,-0.25387517
-0.8631061,-1.1562464,0.3242527,0.22221436
-0.32759503,-0.20489138,0.6710634,0.26956046
-0.68939376,-0.30782557,0.55801743,0.075460285
-0.25044623,0.49911857,0.71464056,0.39560705
-2.0536394,-0.7532269,1.7149501,0.9679882
-0.43187508,-1.8994983,-0.8424106,-0.68770045
-1.4614321,-2.0169933,0.12734388,0.07802213
-0.47368577,-1.4309416,-0.8046501,-0.46486712
-2.2928846,-5.4689817,-1.1393107,-0.5484063
-1.557341,-3.84433,-1.252426,-0.73941314
-1.9102358,-4.5735836,-1.3075502,-0.67806137
-0.9666097,-1.3182044,-0.11917697,0.045608174
-0.42035806,-2.680772,-1.0727767,-0.43718052
-0.76860136,-0.67978287,0.5859454,0.34398523
0.4091374,0.34362334,0.057380788,0.07842461
-0.34483948,-0.52585995,0.11857069,0.33540255
0.6077762,0.03641974,-0.8234012,-0.53776306
0.8105104,4.0598707,1.8901621,0.84446585
-1.0949874,-4.1616554,-1.0234889,-0.531279
1.1554925,3.0751433,0.40524614,0.31450287
-1.6003792,-4.6157894,-1.3030794,-0.4878737
-0.33022714,-1.5287774,-0.92265785,-0.4344965
0.44589818,-0.30239445,-0.37723708,-0.3624627
0.12383709,0.9937879,0.94869065,0.4256888
-0.8421345,0.8547976,1.6735002,0.98340404
-0.8019311,-1.1808828,-0.04503188,0.1413054
0.38458195,-0.39802206,-0.74786425,-0.59567416
-0.51874673,-1.633877,-0.8910549,-0.8152359
-0.4255844,-5.147287,-2.8605418,-0.7103341
-2.6567392,-3.5678985,0.39507264,-0.026356822
0.75777,2.790398,1.1459605,0.5936137
-1.9064164,-2.9537604,-0.35768658,-0.23563366
0.39392757,-0.59273946,-0.62261325,-0.40365708
-0.015169632,-2.9980235,-1.9947844,-0.67289454
-0.33654585,-2.1472712,-0.9898832,-0.28835818
-0.22113088,-4.175927,-2.810524,-1.3155298
-1.2019085,0.23609813,1.5552707,0.68132794
0.7849316,1.8551003,0.54016656,0.2617096
-0.80715257,1.0222404,1.4986744,0.6332576
-1.3599426,-3.3897116,-0.648493,-0.40149897
-0.65479094,-3.3081279,-1.563921,-0.51286083
1.7761457,2.5255952,-0.6015926,-0.36019692
0.4282592,-0.54150987,-0.74039835,-0.37007803
1.4823054,2.3347058,-0.060558956,0.11480159
-0.7765634,0.45842174,1.5986447,0.9319116
1.4267917,0.644324,-0.7781053,-0.36073866
-1.388262,-0.009252001,1.3459367,0.42694068
0.14085856,2.9415276,1.8761164,0.7251933
1.4363257,3.1687658,0.79267436,0.21436894
0.5306923,-0.943358,-0.7841821,-0.09768995
-0.20101205,-2.4141808,-1.3463359,-0.69733113
-1.6154994,-1.0316141,1.4702421,0.74755126
0.3061063,0.56639326,0.3038607,0.19957455
1.0897884,0.1388111,-0.5030029,-0.33881044
-1.1849388,-1.7548141,0.21523532,0.0111651225
-0.28872156,2.3158169,2.1915145,0.9627205
-0.72959894,-3.903429,-1.6507658,-1.0602716
-1.0842156,-1.7457032,-0.066515125,-0.36039606
1.1244724,-0.80595,-2.1324885,-1.1603898
-1.5984238,-4.247729,-0.82100165,-0.32074007
2.0141134,2.7246633,-0.5171829,-0.18439168
0.63098466,1.3049867,0.3846094,0.15809199
-0.22268783,-2.9956772,-2.0483878,-0.80817246
-1.1196975,-1.2239661,0.59085125,0.1803409
-0.5553795,-1.0137234,-0.088777944,0.00738707
0.99029726,3.5964236,1.2111182,0.5496284
0.84847337,0.7634041,-0.056618914,0.13956589
-0.17460524,-2.4655297,-1.457332,-0.6293205
-0.583069,-3.147657,-1.518483,-0.84854317
-0.17256908,-0.94068664,-0.24863334,-0.024267001
-0.7509954,-2.391812,-0.73038954,-0.7699585
-0.36832595,-3.4527156,-1.5826395,-0.5973682
-1.4532778,-6.209224,-2.4437327,-1.12972
0.04262985,-1.2364357,-0.5401174,-0.33070546
-0.5672473,1.6537417,2.4421554,0.8550397
-1.0513363,-1.9249722,-0.2934209,-0.24892579
0.82007086,1.6622275,0.29251686,0.0017373413
0.27923676,-2.0921745,-1.5761038,-0.8475023
-0.83213514,-1.2338413,-0.18283401,-0.097723804
-0.51607716,-3.5663438,-1.8373603,-0.94522864
1.047721,2.687391,0.76844114,0.38130152
0.15287705,-1.314502,-0.91553086,-0.42105138
1.3818474,1.3623174,-0.5024423,-0.27373087
-1.0408257,-1.6143724,-0.50545317,-0.06305289
-0.82384676,-2.5166204,-0.76701593,0.011944281
0.18089351,-0.9332523,-1.0142468,-0.64091426
-0.33357543,-1.3950633,-0.372265,-0.09836754
0.34700733,-2.6241062,-2.1897283,-0.85921234
