X1,X2,X3,X4
0.6695089,-3.7589307,-2.9313982,-1.3603283
0.25386557,6.6298623,4.0772066,1.6424378
0.64255726,1.7348051,0.7912502,0.8270232
-0.39381087,-3.0068514,-1.6193094,-0.84195685
0.40314656,-0.41928232,-1.1176716,-0.7786733
-0.35823914,-7.962342,-4.862978,-2.4830794
1.043468,2.010357,0.07937077,0.03260403
-2.156691,-7.174284,-3.2321768,-1.7381042
-0.07826167,4.468398,2.9646945,1.636909
0.38547927,-0.6555814,-0.9899391,-0.57069767
-0.5108048,-2.240287,-1.1258041,-0.70073146
0.72889626,-2.7662194,-2.5417666,-1.2285943
1.7097813,3.9128125,0.4814442,0.22762667
-1.3082979,-4.9931617,-2.2812228,-1.2153823
0.16368349,4.6110597,2.9217412,1.3685818
-0.27577475,-2.2016056,-1.1848453,-0.4667053
1.9618253,5.453447,2.462426,1.3429493
-0.07243806,3.5427604,2.6236038,1.2788829
1.7343245,8.111305,3.3381937,1.7607528
0.40539253,-4.075278,-3.1763122,-1.2937907
-0.16197959,1.9569149,1.5710567,0.84724534
-1.385844,0.43391916,1.6777383,0.32329315
-1.8574455,-3.6024966,-0.65656143,-0.36890256
0.51353747,-0.616822,-0.9092427,-0.45362008
-0.72097963,-6.930712,-3.8041234,-1.8288864
0.8012267,3.4759965,1.6271312,0.8505663
-0.5626677,-4.9089894,-2.6925368,-1.4788464
-0.8250755,-4.114425,-1.9859277,-0.831834
-0.12776057,2.8074775,2.2218957,1.0083587
0.64897954,2.9208248,1.4884777,0.6842521
1.0038257,2.5724275,0.73014164,0.21830048
-3.0121577,-7.742976,-2.3433075,-1.1086725
0.13828517,-1.6110752,-1.4327939,-0.6312059
-0.4572921,-3.9480734,-2.213823,-1.2928914
1.8644754,2.635927,-0.06536637,0.040054385
-1.4852612,0.67320937,1.8887668,1.1091684
-0.2939441,-3.7524064,-2.0340347,-1.0349151
1.9348427,1.1900148,-0.8613462,-0.60943115
-0.40074077,-2.8723857,-1.502149,-0.78623307
1.2546185,-2.6864693,-3.4278538,-1.6519676
0.8160396,-0.8567021,-1.5263729,-0.72363317
2.2815063,10.119123,4.062867,1.7757727
-0.9965622,1.8333614,1.8964379,1.0494015
-0.08979289,-0.90739906,-0.47753575,-0.16724326
0.42962256,-0.3206088,-0.7924949,-0.27772337
-0.92822456,1.1218153,1.3566908,0.6766877
-0.7320145,0.20954043,0.34664738,0.32606256
1.5484836,5.3868833,1.8742484,0.80064917
-1.5085464,-7.076312,-3.8559313,-1.9443123
-1.4802372,0.22268339,1.4006987,0.5492744
-0.3993562,-0.0044023274,0.10986282,0.18659787
0.34409675,-1.5287515,-1.2438552,-0.49747887
1.4873272,-11.512037,-10.63068,-4.257497
-0.5214553,-1.8960996,-0.59485674,-0.4536114
-1.3637313,-1.3650253,0.09801232,-0.035419922
-0.29379332,1.7403101,1.13487,0.48522168
-0.04778698,0.097419806,0.34035164,-0.10127235
0.22848158,-4.902849,-3.688541,-1.779669
-0.5893035,3.0627615,2.4896674,1.2965614
0.1078488,2.986291,2.3224914,1.2017487
-0.7668039,-7.7036896,-4.611168,-2.024874
0.8239754,0.7476891,-0.015618674,-0.34324977
-0.6456398,-2.964701,-1.374522,-0.70130765
1.4076561,5.0139556,2.2255783,1.1490302
-1.0998263,-2.8841894,-1.0607989,-0.45077914
0.86920005,3.0289538,1.1042339,0.42405117
-0.7340636,-2.1023169,-1.0258505,-0.43270004
0.72760814,0.9197885,0.18500705,-0.06727025
