X1,X2,X3,X4
0.6695089,2.060784,0.67600673,0.26917374
0.25386557,4.1545672,2.5265937,1.2463213
0.64255726,0.033159982,-0.7077001,-0.547025
-0.39381087,1.7040561,1.7359458,0.9436149
0.40314656,1.3242697,0.77814776,0.4860583
-0.35823914,-0.65048665,0.13789256,-0.19354784
1.043468,2.1244173,0.4683481,0.14032221
-2.156691,-1.1209245,1.369893,0.67819405
-0.07826167,0.8472406,0.9351252,0.86119825
0.38547927,1.659735,0.5740943,0.11275018
-0.5108048,-3.5098057,-1.6055771,-0.95493
0.72889626,0.74438846,0.0057845004,0.0014619718
1.7097813,-1.1610167,-2.1838002,-1.4044583
-1.3082979,-6.642747,-3.0665479,-1.4712445
0.16368349,-0.86309737,-1.0475478,-0.5515784
-0.27577475,2.925283,2.3500848,1.3711226
1.9618253,1.1689829,-1.0916383,-0.55974966
-0.07243806,3.531643,2.8087907,1.2725904
1.7343245,0.77641916,-1.1774021,-0.57450265
0.40539253,-2.114937,-1.848791,-1.0577754
-0.16197959,0.3840662,0.06291732,0.14441791
-1.385844,0.3745978,1.306802,0.5657914
-1.8574455,2.6735833,3.5108163,1.7755035
0.51353747,2.5414934,1.412033,0.7295091
-0.72097963,-2.494522,-0.898175,-0.55010426
0.8012267,7.3349032,3.5775006,1.7276766
-0.5626677,5.333421,3.8745892,1.8251519
-0.8250755,-2.7370565,-1.0709785,-0.549016
-0.12776057,-1.7011383,-1.222053,-0.6445623
0.64897954,-2.7231078,-2.2837696,-1.070347
1.0038257,2.2158737,0.52426696,-0.051407132
-3.0121577,-0.9507515,2.0180526,0.98774683
0.13828517,1.9903395,0.85493654,0.46564472
-0.4572921,-0.45493016,0.106856205,0.31318003
1.8644754,5.6912856,2.1594641,0.92509794
-1.4852612,-3.3201282,-0.8019203,-0.59584695
-0.2939441,0.18923433,0.27295604,0.009596493
1.9348427,6.3736377,2.5903378,1.1028866
-0.40074077,-4.906884,-2.7980528,-1.3851079
1.2546185,1.6696537,0.23825367,-0.012081563
0.8160396,5.603704,2.809402,1.2419343
2.2815063,-1.2796905,-2.9438813,-1.0570725
-0.9965622,2.3005521,2.5170307,1.2104657
-0.08979289,1.3189415,1.1326646,0.39928013
0.42962256,1.9235301,1.3778864,0.640168
-0.92822456,-3.1093774,-1.3377804,-0.7415636
-0.7320145,-2.667379,-0.8969106,-0.37350905
1.5484836,1.7740383,-0.42149562,-0.1460974
-1.5085464,-2.2122462,0.2870071,0.2986176
-1.4802372,-2.313955,-0.20688371,-0.027219817
-0.3993562,3.119364,2.9477432,1.671205
0.34409675,-4.344515,-3.3349757,-1.6761171
1.4873272,-2.2570546,-2.5464978,-1.2832892
-0.5214553,1.9121643,1.8871155,1.2048526
-1.3637313,2.1120124,2.2848785,1.2660903
-0.29379332,-3.6773388,-2.064345,-1.1363028
-0.04778698,2.393371,1.7619323,0.855688
0.22848158,5.267004,3.4662974,1.5322353
-0.5893035,-1.3390425,-0.36085626,-0.22695829
0.1078488,-2.8366146,-1.9625258,-0.8822262
-0.7668039,-0.15283373,0.5735413,0.2560919
0.8239754,-3.5257466,-2.7998123,-1.2154291
-0.6456398,-5.788615,-3.1865673,-1.3490493
1.4076561,2.3395767,0.035989624,-0.0655108
-1.0998263,3.376851,3.60775,1.5434456
0.86920005,0.54009396,-0.37083554,-0.30822894
-0.7340636,1.0162119,1.2227565,0.7332803
0.72760814,7.9890256,4.9861584,2.1739316
-0.5850876,-1.2848449,-0.24427795,-0.028245535
1.3469472,1.0895576,-0.3915523,-0.28805736
0.9371757,4.781274,1.8868748,0.7852791
-1.6983529,-1.9033812,0.29540023,-0.0078737475
-1.3101531,-0.58353436,0.80066603,0.3293192
-0.66917837,5.2623615,4.1822805,1.722799
-0.52786493,-1.905363,-0.92284626,-0.66215557
-0.1934108,-1.4515537,0.06478954,0.23156022
0.12554272,1.4489224,0.7559801,0.29121032
-1.9197875,-0.82990736,1.561913,0.70128196
-0.47546887,-0.78965545,0.0008157444,0.03060867
0.49369848,0.43348384,-0.10256679,-0.09596273
1.3226525,-0.20412365,-1.5988604,-0.838423
0.22651686,-3.9665687,-2.0618436,-0.95404524
-0.10131036,-6.9748516,-4.292664,-2.1112628
1.6260494,-2.650671,-3.2595508,-1.5190128
0.18210694,3.3196588,2.126436,1.0163778
-0.80415606,-0.6894424,0.31168965,0.20371017
