X1,X2,X3,X4
0.647353,1.4004784,0.27303368,0.37645033
-0.05575054,1.5829332,0.9322024,0.32353252
-0.22164176,1.1864859,0.8597543,0.2705709
0.8602958,-1.8966506,-2.1155577,-0.8525453
0.24357213,-0.0772059,-0.23243953,-0.16795306
0.6037228,1.1032075,0.12195566,0.23713675
-0.1327102,-1.0077845,-0.30427745,-0.076940745
-0.24473347,-1.2344913,-0.7258635,-0.4018665
1.3810598,0.5939343,-1.0586227,-0.5983897
0.8113296,-0.95186275,-0.9156243,-0.4001162
0.6636033,1.1767343,0.11600385,0.12650259
0.3201038,-2.7007415,-1.8380786,-0.8595253
0.6407481,0.56137085,-0.5427019,-0.28570518
-0.8498527,-1.9241686,-0.19786403,-0.0773208
-0.26652893,-2.420269,-0.91179514,-0.42093655
-0.9808173,-0.9684313,0.30370897,0.23959514
-0.26322785,-1.5964217,-0.43683693,-0.17614357
-1.1376231,-0.5937952,0.5661991,0.26079282
0.64497757,1.1585424,0.09208799,0.10956309
-0.11473055,0.07954495,0.40245315,0.5172372
-1.5373758,-5.0070024,-1.4287964,-0.7138031
0.57620716,2.3863554,0.92015254,0.352968
0.25770628,0.5941712,0.060385406,-0.0018241669
-0.026316334,1.0821453,0.8864342,0.41750482
0.8796545,0.6732601,-0.28851834,-0.018251399
-0.7916265,-3.2113986,-1.0850534,-0.6455771
0.059964243,2.8382843,1.6739781,0.72762376
-0.40117487,0.2887185,0.5600473,-0.09190915
0.22814736,2.477521,1.192379,0.7078562
-0.97096866,-3.0198083,-0.8574412,-0.42196816
1.4138014,2.1251168,-0.03298577,-0.18977238
0.37635133,-0.06281925,-0.35368583,-0.18826701
0.15078104,2.1308243,1.315016,0.47278085
-0.4142783,0.048222203,0.07222572,0.049847838
-0.67733914,-3.535578,-1.4944462,-0.90802824
-0.9638622,0.47059777,1.2355688,0.5204447
0.01580268,2.49403,1.3529375,0.46748975
-0.797158,-0.11594071,0.9605053,0.58826065
1.4245754,2.7555034,0.49025452,0.21706057
-1.7093703,-2.742131,0.27272218,0.012985031
-1.6922822,-3.0595648,-0.38594,-0.3207551
1.5203993,3.4525561,0.6340484,0.28833014
-0.16282861,0.3343348,0.4526938,0.310233
0.23369369,1.8255477,1.230328,0.67261946
-0.0009365691,0.9210866,0.94172764,0.26120475
-0.62683725,-1.5662344,-0.13015367,-0.16780335
0.0250697,-1.8899934,-1.117408,-0.56760037
0.69078344,3.2729154,1.5556058,0.9090121
-2.8998804,-5.2258906,-0.64700276,-0.34838614
0.7043903,0.40270516,-0.36999315,-0.15677191
-0.083510704,1.8557689,1.2108419,0.6423061
-1.2648201,-0.8688562,0.4529818,0.3378114
-0.16845378,-2.3509872,-1.5369871,-0.5485111
0.10710382,1.142437,0.6551305,0.49610415
0.6721218,-0.027483929,-0.7991047,-0.1928725
-1.6435673,0.06943779,1.6560549,0.8896004
-0.50346017,-2.27122,-0.82950455,-0.48241496
0.85671884,0.34520933,-0.53691,-0.19461729
0.36814952,3.1304462,1.9425997,0.6691002
-0.33014548,0.40194973,0.49322617,0.34413132
0.34869853,3.3928335,1.7574419,0.96201545
1.2719233,1.8033413,0.015503649,-0.11477431
-0.572287,-3.5864549,-1.5819219,-0.8615271
0.45292243,-0.807352,-0.7868519,-0.38591152
-1.2638797,-0.08825448,1.1397998,0.58549184
0.08344865,0.40639448,-0.45140198,0.07112034
0.7963265,1.0089979,-0.40171182,-0.07637743
1.0252395,4.501086,1.9171149,1.1591974
0.14887458,2.5238037,1.7313745,0.89008415
0.44128844,4.4830623,2.342566,0.9246064
-0.41141918,0.66256356,0.5178861,0.3319687
1.0636442,2.9605634,1.034548,0.55902815
1.0015783,-1.280505,-1.8689612,-1.1309874
0.3754474,0.06805414,-0.33387122,-0.27009863
0.21033882,1.3585888,0.7605868,0.41265085
1.2219303,2.7704,0.4305398,0.31379175
0.4199495,0.71203893,-0.21418837,-0.2919691
-1.5458283,-2.1447108,-0.03550287,-0.05024387
1.1233346,3.3803592,0.92771846,0.48691773
1.3055643,4.0630927,1.412557,0.8090276
0.76694995,3.7004,1.4146453,0.39556605
0.77838224,0.6625427,-0.5966137,-0.31888756
1.3578098,-0.48349616,-1.6413468,-0.87953734
2.4281049,4.0484614,-0.31309453,-0.029669067
-0.7485168,-1.5362222,0.26708922,0.19093513
1.5806221,1.2419293,-0.8626368,-0.3540484
1.0309143,0.6200489,-0.40369895,-0.3778412
0.62598526,1.5327222,-0.00547183,0.06613012
0.5046083,1.6664362,0.7742306,0.6128583
-0.62719053,0.15453959,0.8432825,0.3969434
0.23251306,-0.021088464,-0.18779199,-0.072710074
-1.3786092,-2.2045035,-0.018814428,-0.13321936
-0.011533155,0.83360946,0.5153608,0.54213095
