X1,X2,X3,X4
1.7245047,3.2843869,0.3136118,0.13745083
-0.24494313,1.6832463,1.2600995,0.63082075
1.8088309,3.8908725,0.8932916,0.48513913
-0.91015524,0.43913782,1.1882488,0.42235607
0.49367338,-3.4921432,-2.9793851,-1.6683629
1.6384513,-0.9447288,-2.025921,-1.0141152
1.0851818,3.9556842,1.7947539,0.84478414
0.30122927,3.7667766,2.1317134,1.3399627
-1.1315248,1.4217645,2.0481868,0.9688886
0.88623846,4.4027343,1.6646266,0.73430926
1.5598694,-0.06896875,-1.5779943,-0.6901214
-0.8455433,-0.72912633,0.5294906,0.016535142
0.43859717,-1.3293401,-1.2469449,-0.38635424
-0.012785678,-0.4247836,-0.54926765,0.013088309
-0.4767176,-1.4291738,-0.5137632,-0.12815993
1.5794477,4.2423086,1.3619307,0.7473462
-1.1626385,1.0686847,2.1673996,0.9413671
2.4262176,-2.2755601,-3.7263567,-2.0187902
0.897712,0.7617514,-0.02005312,0.16895095
0.05613489,2.2762432,1.1716108,0.5285685
-0.6069666,-1.0142782,0.0015681153,0.088923365
0.101004034,-4.2775087,-2.575823,-1.1369272
1.3799757,3.4992628,1.1024685,0.2708255
1.3097883,5.3343954,2.4761941,1.366791
0.41481286,8.220336,5.0525312,2.367192
-0.20151319,-0.4474886,-0.033474784,0.0017774159
-0.005872469,-0.54606855,-0.44508222,0.07583914
-0.15986462,3.2431705,2.1578436,1.1497719
0.26840267,1.7913007,1.2024852,0.7783051
-1.0684526,5.3304877,4.574691,2.6121454
0.9198074,5.885347,2.9617658,1.3288498
0.12579426,5.356005,3.5879092,1.3734167
-0.37718254,0.45037845,0.86732846,0.44983542
1.0741386,0.80276,-0.7048599,-0.28669763
0.95956147,0.7059097,-0.46522844,-0.2791374
-0.22559509,3.703453,2.809564,1.3628424
-0.31706753,-0.26132327,-0.4541711,-0.4048155
1.4228772,7.073294,3.1213026,1.6025822
0.57739216,2.178527,0.8737696,0.53710705
1.6846073,2.1996977,-0.049099103,0.0790323
